username,role,employment_type,day,risk_score,risk_band,top_driver,recommended_action,failures,out_of_hours,priv_no_mfa,foreign,bytes_out,iso_score,gt,comp_failures,comp_out_of_hours,comp_external_foreign,comp_priv_no_mfa,comp_anomaly,comp_egress
mine095,mine_planner,employee,2019-04-25,59.1,low,anomaly,No action; keep in the baseline,0,6,0.0,0,7369450,0.4942588639640242,,43.2,87.3,49.2,48.1,85.8,48.3
main042,maintenance_engineer,employee,2019-04-11,59.1,low,anomaly,No action; keep in the baseline,0,8,0.0,0,14928170,0.4282962198553611,,43.2,94.0,49.2,48.1,59.8,78.8
cont087,contractor_surveyor,contractor,2019-04-25,59.1,low,anomaly,No action; keep in the baseline,0,0,0.0,0,23273775,0.48830849961729356,,43.2,23.9,49.2,48.1,84.3,92.8
cont011,control_room_operator,employee,2019-04-09,59.1,low,egress,No action; keep in the baseline,0,4,0.0,0,21186987,0.4296333839628007,,43.2,75.0,49.2,48.1,60.8,90.2
supe108,supervisor,employee,2019-04-18,59.1,low,anomaly,No action; keep in the baseline,0,3,0.0,0,10744327,0.48923434991317327,,43.2,66.4,49.2,48.1,84.5,64.2
mine103,mine_planner,employee,2019-04-12,59.1,low,failures,No action; keep in the baseline,1,0,0.0,0,10784581,0.4435153067322793,,92.1,23.9,49.2,48.1,68.6,64.3
mine094,mine_planner,employee,2019-04-04,59.0,low,anomaly,No action; keep in the baseline,1,0,0.0,0,9200827,0.45417636179897963,,92.1,23.9,49.2,48.1,73.4,57.4
cont080,contractor_surveyor,contractor,2019-04-15,59.0,low,anomaly,No action; keep in the baseline,0,0,0.0,0,27758245,0.47826589668451286,,43.2,23.9,49.2,48.1,81.6,95.9
mine095,mine_planner,employee,2019-04-29,58.9,low,anomaly,No action; keep in the baseline,1,0,0.0,0,7073385,0.47631019829683746,,92.1,23.9,49.2,48.1,80.9,46.6
supe107,supervisor,employee,2019-04-06,58.9,low,anomaly,No action; keep in the baseline,0,5,0.0,0,12679003,0.4464936156148768,,43.2,82.0,49.2,48.1,70.1,71.4
cont010,control_room_operator,employee,2019-04-23,58.9,low,anomaly,No action; keep in the baseline,0,7,0.0,0,13806405,0.4328173354082706,,43.2,91.1,49.2,48.1,62.5,75.5
it061,it_service_desk,employee,2019-04-19,58.9,low,egress,No action; keep in the baseline,0,4,0.0,0,19785360,0.42967491470102714,,43.2,75.0,49.2,48.1,60.8,88.6
ot052,ot_network_admin,employee,2019-04-04,58.9,low,anomaly,No action; keep in the baseline,1,3,0.0,0,3294498,0.4608719818950247,,92.1,66.4,49.2,48.1,75.6,25.4
cont082,contractor_surveyor,contractor,2019-04-15,58.8,low,egress,No action; keep in the baseline,0,4,0.0,0,21063200,0.42705948712702907,,43.2,75.0,49.2,48.1,59.2,90.1
it068,it_service_desk,employee,2019-04-13,58.8,low,anomaly,No action; keep in the baseline,1,3,0.0,0,1300652,0.48533609424727897,,92.1,66.4,49.2,48.1,83.1,14.8
cont004,control_room_operator,employee,2019-04-11,58.8,low,egress,No action; keep in the baseline,0,8,0.0,0,15671090,0.4224617356772691,,43.2,94.0,49.2,48.1,56.7,80.6
mine091,mine_planner,employee,2019-04-05,58.8,low,anomaly,No action; keep in the baseline,0,4,0.0,0,12953906,0.4517876047660113,,43.2,75.0,49.2,48.1,72.5,72.6
it066,it_service_desk,employee,2019-04-11,58.8,low,anomaly,No action; keep in the baseline,0,0,0.0,0,17854848,0.507890376764408,,43.2,23.9,49.2,48.1,88.6,85.2
mine100,mine_planner,employee,2019-04-16,58.8,low,anomaly,No action; keep in the baseline,1,0,0.0,0,8879305,0.4545772976495917,,92.1,23.9,49.2,48.1,73.6,55.7
ot054,ot_network_admin,employee,2019-04-12,58.8,low,anomaly,No action; keep in the baseline,0,0,0.0,0,24433150,0.4790687018934605,,43.2,23.9,49.2,48.1,81.7,94.0
vend076,vendor_technician,vendor,2019-04-23,58.8,low,priv_no_mfa,No action; keep in the baseline,0,3,1.0,0,2858895,0.4370714408804544,,43.2,66.4,49.2,97.2,65.0,22.5
cont083,contractor_surveyor,contractor,2019-04-28,58.8,low,anomaly,No action; keep in the baseline,1,4,0.0,0,0,0.4953885801450006,,92.1,75.0,49.2,48.1,86.1,5.1
supe110,supervisor,employee,2019-04-23,58.7,low,egress,No action; keep in the baseline,0,8,0.0,0,14572599,0.42506127217964856,,43.2,94.0,49.2,48.1,58.2,77.9
cont013,control_room_operator,employee,2019-04-11,58.7,low,anomaly,No action; keep in the baseline,0,3,0.0,0,18693743,0.4380155940409091,,43.2,66.4,49.2,48.1,65.4,86.7
mine099,mine_planner,employee,2019-04-08,58.7,low,anomaly,No action; keep in the baseline,2,1,0.0,0,0,0.5415474153995219,,98.7,50.8,49.2,48.1,92.7,5.1
mine091,mine_planner,employee,2019-04-25,58.7,low,anomaly,No action; keep in the baseline,0,0,0.0,0,14640968,0.5504204097691271,,43.2,23.9,49.2,48.1,93.4,78.2
main050,maintenance_engineer,employee,2019-04-18,58.6,low,anomaly,No action; keep in the baseline,2,0,0.0,0,3011830,0.5345161075228543,,98.7,23.9,49.2,48.1,91.9,23.6
cont017,control_room_operator,employee,2019-04-22,58.6,low,anomaly,No action; keep in the baseline,0,4,0.0,0,10890885,0.46561830441886615,,43.2,75.0,49.2,48.1,77.4,64.7
it061,it_service_desk,employee,2019-04-07,58.6,low,anomaly,No action; keep in the baseline,0,6,0.0,0,12861701,0.4384907044760277,,43.2,87.3,49.2,48.1,65.8,72.1
cont003,control_room_operator,employee,2019-04-25,58.6,low,anomaly,No action; keep in the baseline,0,9,0.0,0,9870966,0.4462821308541481,,43.2,96.0,49.2,48.1,70.0,60.5
ot051,ot_network_admin,employee,2019-04-25,58.6,low,anomaly,No action; keep in the baseline,0,6,0.0,0,14476194,0.43079700923386066,,43.2,87.3,49.2,48.1,61.4,77.5
mine090,mine_planner,employee,2019-04-08,58.6,low,egress,No action; keep in the baseline,0,4,0.0,0,24809055,0.4195616160242404,,43.2,75.0,49.2,48.1,54.9,94.4
supe109,supervisor,employee,2019-04-30,58.6,low,anomaly,No action; keep in the baseline,0,8,0.0,0,10004722,0.4471617264090036,,43.2,94.0,49.2,48.1,70.3,61.1
ot054,ot_network_admin,employee,2019-04-02,58.6,low,anomaly,No action; keep in the baseline,1,0,0.0,0,7003516,0.47326284937987045,,92.1,23.9,49.2,48.1,80.1,46.1
main044,maintenance_engineer,employee,2019-04-16,58.6,low,egress,No action; keep in the baseline,0,4,0.0,0,20611303,0.42664711721340226,,43.2,75.0,49.2,48.1,58.9,89.5
mine090,mine_planner,employee,2019-04-04,58.6,low,anomaly,No action; keep in the baseline,0,0,0.0,0,26555734,0.4722317484825763,,43.2,23.9,49.2,48.1,79.8,95.2
cont016,control_room_operator,employee,2019-04-18,58.6,low,egress,No action; keep in the baseline,0,7,0.0,0,20259231,0.41428836096007954,,43.2,91.1,49.2,48.1,50.7,89.1
main029,maintenance_engineer,employee,2019-04-23,58.6,low,anomaly,No action; keep in the baseline,0,0,0.0,0,25031668,0.4751578262727792,,43.2,23.9,49.2,48.1,80.5,94.5
vend070,vendor_technician,vendor,2019-04-20,58.6,low,anomaly,No action; keep in the baseline,1,0,0.0,0,4650019,0.5154055988701214,,92.1,23.9,49.2,48.1,89.5,33.1
main030,maintenance_engineer,employee,2019-04-12,58.5,low,anomaly,No action; keep in the baseline,1,1,0.0,0,0,0.5883181012224326,,92.1,50.8,49.2,48.1,96.7,5.1
main050,maintenance_engineer,employee,2019-04-16,58.5,low,anomaly,No action; keep in the baseline,0,0,0.0,0,23433134,0.47716059659686605,,43.2,23.9,49.2,48.1,81.3,93.0
cont017,control_room_operator,employee,2019-04-21,58.5,low,anomaly,No action; keep in the baseline,1,1,0.0,0,0,0.5883181012224326,,92.1,50.8,49.2,48.1,96.7,5.1
main030,maintenance_engineer,employee,2019-04-26,58.5,low,priv_no_mfa,No action; keep in the baseline,0,2,1.0,0,5590406,0.42031802457327533,,43.2,57.6,49.2,97.2,55.5,39.0
it065,it_service_desk,employee,2019-04-23,58.4,low,failures,No action; keep in the baseline,1,4,0.0,0,3660064,0.44119453079126447,,92.1,75.0,49.2,48.1,67.5,27.5
main045,maintenance_engineer,employee,2019-04-04,58.4,low,anomaly,No action; keep in the baseline,0,0,0.0,0,24641367,0.47253831917343564,,43.2,23.9,49.2,48.1,79.9,94.1
main045,maintenance_engineer,employee,2019-04-11,58.4,low,egress,No action; keep in the baseline,0,4,0.0,0,21005494,0.42384904677892166,,43.2,75.0,49.2,48.1,57.4,90.0
it068,it_service_desk,employee,2019-04-18,58.4,low,priv_no_mfa,No action; keep in the baseline,0,0,1.0,0,8413839,0.42885426893418205,,43.2,23.9,49.2,97.2,60.5,54.0
it067,it_service_desk,employee,2019-04-09,58.3,low,anomaly,No action; keep in the baseline,0,0,0.0,0,17910622,0.4941855244915958,,43.2,23.9,49.2,48.1,85.7,85.3
cont088,contractor_surveyor,contractor,2019-04-09,58.3,low,egress,No action; keep in the baseline,0,1,0.0,0,22082726,0.44270742344545,,43.2,50.8,49.2,48.1,68.3,91.2
main046,maintenance_engineer,employee,2019-04-19,58.3,low,egress,No action; keep in the baseline,0,1,0.0,0,22660578,0.44056773402044475,,43.2,50.8,49.2,48.1,67.3,91.8
vend077,vendor_technician,vendor,2019-04-22,58.3,low,egress,No action; keep in the baseline,0,5,0.0,0,18085018,0.4222858926514126,,43.2,82.0,49.2,48.1,56.6,85.7
main050,maintenance_engineer,employee,2019-04-02,58.3,low,egress,No action; keep in the baseline,0,7,0.0,0,16510430,0.4187827643981136,,43.2,91.1,49.2,48.1,54.2,82.5
cont006,control_room_operator,employee,2019-04-22,58.3,low,egress,No action; keep in the baseline,0,1,0.0,0,23875093,0.4388761966131768,,43.2,50.8,49.2,48.1,66.1,93.4
mine099,mine_planner,employee,2019-04-04,58.2,low,anomaly,No action; keep in the baseline,1,3,0.0,0,3598434,0.44856464251908496,,92.1,66.4,49.2,48.1,71.2,27.1
main035,maintenance_engineer,employee,2019-04-12,58.2,low,egress,No action; keep in the baseline,0,4,0.0,0,20506941,0.42237226263440486,,43.2,75.0,49.2,48.1,56.7,89.3
ot053,ot_network_admin,employee,2019-04-23,58.2,low,anomaly,No action; keep in the baseline,0,0,0.0,0,19654021,0.4854527532338748,,43.2,23.9,49.2,48.1,83.2,88.3
ot054,ot_network_admin,employee,2019-04-01,58.2,low,anomaly,No action; keep in the baseline,0,5,0.0,0,12444931,0.4407764362780621,,43.2,82.0,49.2,48.1,67.3,70.3
cont009,control_room_operator,employee,2019-04-12,58.2,low,anomaly,No action; keep in the baseline,1,2,0.0,0,2933529,0.4691591861704278,,92.1,57.6,49.2,48.1,78.7,23.0
supe114,supervisor,employee,2019-04-03,58.2,low,egress,No action; keep in the baseline,0,6,0.0,0,15283288,0.42453774183986037,,43.2,87.3,49.2,48.1,57.7,79.6
cont007,control_room_operator,employee,2019-04-28,58.2,low,anomaly,No action; keep in the baseline,1,1,0.0,0,0,0.5765105954486176,,92.1,50.8,49.2,48.1,95.5,5.1
cont008,control_room_operator,employee,2019-04-21,58.2,low,anomaly,No action; keep in the baseline,1,1,0.0,0,0,0.5765105954486176,,92.1,50.8,49.2,48.1,95.5,5.1
supe113,supervisor,employee,2019-04-25,58.2,low,anomaly,No action; keep in the baseline,1,1,0.0,0,0,0.5765105954486176,,92.1,50.8,49.2,48.1,95.5,5.1
cont079,contractor_surveyor,contractor,2019-04-10,58.2,low,anomaly,No action; keep in the baseline,0,0,0.0,0,30870306,0.4625764074381307,,43.2,23.9,49.2,48.1,76.1,97.6
cont016,control_room_operator,employee,2019-04-24,58.2,low,anomaly,No action; keep in the baseline,1,1,0.0,0,0,0.5765105954486176,,92.1,50.8,49.2,48.1,95.5,5.1
cont012,control_room_operator,employee,2019-04-01,58.2,low,anomaly,No action; keep in the baseline,0,6,0.0,0,11342195,0.4416305331677734,,43.2,87.3,49.2,48.1,67.7,66.5
main041,maintenance_engineer,employee,2019-04-16,58.2,low,anomaly,No action; keep in the baseline,1,1,0.0,0,0,0.5765105954486176,,92.1,50.8,49.2,48.1,95.5,5.1
cont014,control_room_operator,employee,2019-04-25,58.2,low,anomaly,No action; keep in the baseline,1,1,0.0,0,0,0.5765105954486176,,92.1,50.8,49.2,48.1,95.5,5.1
supe106,supervisor,employee,2019-04-17,58.2,low,anomaly,No action; keep in the baseline,0,7,0.0,0,9209785,0.45185056428880066,,43.2,91.1,49.2,48.1,72.6,57.5
cont022,control_room_operator,employee,2019-04-27,58.1,low,anomaly,No action; keep in the baseline,0,6,0.0,0,12749117,0.43371978365126274,,43.2,87.3,49.2,48.1,63.4,71.7
it064,it_service_desk,employee,2019-04-23,58.1,low,anomaly,No action; keep in the baseline,0,6,0.0,0,12869610,0.4331318929218778,,43.2,87.3,49.2,48.1,62.9,72.2
mine098,mine_planner,employee,2019-04-29,58.1,low,anomaly,No action; keep in the baseline,0,6,0.0,0,12561964,0.4355601930859745,,43.2,87.3,49.2,48.1,64.3,70.7
main039,maintenance_engineer,employee,2019-04-01,58.1,low,failures,No action; keep in the baseline,1,0,0.0,0,10066144,0.43876177405512334,,92.1,23.9,49.2,48.1,66.0,61.5
cont003,control_room_operator,employee,2019-04-22,58.1,low,anomaly,No action; keep in the baseline,0,8,0.0,0,11250310,0.4353418523371813,,43.2,94.0,49.2,48.1,64.1,66.3
cont015,control_room_operator,employee,2019-04-30,58.1,low,priv_no_mfa,No action; keep in the baseline,0,0,1.0,0,5126523,0.4528034433201184,,43.2,23.9,49.2,97.2,73.0,35.8
main030,maintenance_engineer,employee,2019-04-08,58.1,low,priv_no_mfa,No action; keep in the baseline,0,0,2.0,0,5721080,0.44328672655665086,,43.2,23.9,49.2,98.5,68.6,39.8
it068,it_service_desk,employee,2019-04-01,58.0,low,priv_no_mfa,No action; keep in the baseline,0,0,1.0,0,4101345,0.464932872516807,,43.2,23.9,49.2,97.2,76.9,30.0
supe105,supervisor,employee,2019-04-14,58.0,low,anomaly,No action; keep in the baseline,0,0,0.0,0,18720948,0.48581080819806427,,43.2,23.9,49.2,48.1,83.5,86.7
cont001,control_room_operator,employee,2019-04-26,58.0,low,anomaly,No action; keep in the baseline,0,5,0.0,0,10069246,0.4535189015320218,,43.2,82.0,49.2,48.1,73.2,61.6
cont019,control_room_operator,employee,2019-04-16,58.0,low,anomaly,No action; keep in the baseline,0,5,0.0,0,10750794,0.44868217691005713,,43.2,82.0,49.2,48.1,71.2,64.2
ot057,ot_network_admin,employee,2019-04-30,58.0,low,anomaly,No action; keep in the baseline,0,5,0.0,0,11624480,0.4430561025037363,,43.2,82.0,49.2,48.1,68.6,67.6
cont089,contractor_surveyor,contractor,2019-04-02,58.0,low,anomaly,No action; keep in the baseline,1,2,0.0,0,1604702,0.4852868799243582,,92.1,57.6,49.2,48.1,83.1,15.8
ot054,ot_network_admin,employee,2019-04-08,58.0,low,anomaly,No action; keep in the baseline,0,0,0.0,0,16300969,0.49962788507870753,,43.2,23.9,49.2,48.1,87.0,81.9
it061,it_service_desk,employee,2019-04-16,58.0,low,anomaly,No action; keep in the baseline,0,0,0.0,0,23212953,0.4694947074468439,,43.2,23.9,49.2,48.1,78.8,92.7
cont013,control_room_operator,employee,2019-04-24,58.0,low,anomaly,No action; keep in the baseline,0,9,0.0,0,8684028,0.4484113656969194,,43.2,96.0,49.2,48.1,71.0,54.9
cont082,contractor_surveyor,contractor,2019-04-03,57.9,low,anomaly,No action; keep in the baseline,0,3,0.0,0,15763192,0.4386157083312261,,43.2,66.4,49.2,48.1,65.9,80.7
mine090,mine_planner,employee,2019-04-01,57.9,low,anomaly,No action; keep in the baseline,0,0,0.0,0,23361594,0.46761660902719965,,43.2,23.9,49.2,48.1,78.2,92.9
supe108,supervisor,employee,2019-04-25,57.9,low,anomaly,No action; keep in the baseline,0,1,0.0,0,15406714,0.45559041751492824,,43.2,50.8,49.2,48.1,74.1,80.1
supe108,supervisor,employee,2019-04-07,57.9,low,anomaly,No action; keep in the baseline,0,6,0.0,0,7700367,0.4679498556325443,,43.2,87.3,49.2,48.1,78.4,50.1
cont021,control_room_operator,employee,2019-04-10,57.9,low,anomaly,No action; keep in the baseline,0,5,0.0,0,12920871,0.4359407061687108,,43.2,82.0,49.2,48.1,64.4,72.3
ot057,ot_network_admin,employee,2019-04-18,57.9,low,anomaly,No action; keep in the baseline,0,0,0.0,0,17721538,0.4876605263191854,,43.2,23.9,49.2,48.1,84.1,85.0
cont082,contractor_surveyor,contractor,2019-04-11,57.9,low,anomaly,No action; keep in the baseline,2,0,0.0,0,2050136,0.5457612070161331,,98.7,23.9,49.2,48.1,92.9,17.9
main038,maintenance_engineer,employee,2019-04-04,57.9,low,anomaly,No action; keep in the baseline,0,0,0.0,0,15136748,0.5088283591430546,,43.2,23.9,49.2,48.1,88.6,79.2
mine101,mine_planner,employee,2019-04-01,57.9,low,anomaly,No action; keep in the baseline,1,4,0.0,0,1509480,0.45536830991337607,,92.1,75.0,49.2,48.1,73.9,15.5
cont007,control_room_operator,employee,2019-04-05,57.8,low,anomaly,No action; keep in the baseline,0,7,0.0,0,8046735,0.45680427778806426,,43.2,91.1,49.2,48.1,74.5,52.1
it061,it_service_desk,employee,2019-04-17,57.8,low,anomaly,No action; keep in the baseline,1,2,0.0,0,1289943,0.48344627435334037,,92.1,57.6,49.2,48.1,82.9,14.6
cont011,control_room_operator,employee,2019-04-03,57.8,low,anomaly,No action; keep in the baseline,1,3,0.0,0,2327482,0.45897882238913484,,92.1,66.4,49.2,48.1,75.1,19.1
it064,it_service_desk,employee,2019-04-30,57.7,low,egress,No action; keep in the baseline,0,3,0.0,0,19769805,0.4268588514325682,,43.2,66.4,49.2,48.1,59.1,88.5
supe112,supervisor,employee,2019-04-20,57.7,low,priv_no_mfa,No action; keep in the baseline,0,3,1.0,0,2910751,0.4271385708297039,,43.2,66.4,49.2,97.2,59.3,22.8
supe114,supervisor,employee,2019-04-17,57.7,low,anomaly,No action; keep in the baseline,0,7,0.0,0,12779622,0.42764183956609897,,43.2,91.1,49.2,48.1,59.5,71.8
mine099,mine_planner,employee,2019-04-26,57.7,low,egress,No action; keep in the baseline,0,4,0.0,0,17327761,0.42494668352777504,,43.2,75.0,49.2,48.1,58.1,84.2
cont013,control_room_operator,employee,2019-04-25,57.7,low,anomaly,No action; keep in the baseline,1,3,0.0,0,0,0.492511101351864,,92.1,66.4,49.2,48.1,85.2,5.1
supe109,supervisor,employee,2019-04-15,57.7,low,egress,No action; keep in the baseline,0,4,0.0,0,22274842,0.4162687154975288,,43.2,75.0,49.2,48.1,52.8,91.4
main027,maintenance_engineer,employee,2019-04-05,57.7,low,egress,No action; keep in the baseline,0,10,0.0,0,13684274,0.4182824468627514,,43.2,97.2,49.2,48.1,53.8,75.1
vend073,vendor_technician,vendor,2019-04-07,57.7,low,anomaly,No action; keep in the baseline,1,3,0.0,0,2985272,0.44926183989860097,,92.1,66.4,49.2,48.1,71.5,23.5
ot058,ot_network_admin,employee,2019-04-10,57.6,low,anomaly,No action; keep in the baseline,0,2,0.0,0,13583459,0.45451426269061385,,43.2,57.6,49.2,48.1,73.5,74.9
cont003,control_room_operator,employee,2019-04-14,57.6,low,failures,No action; keep in the baseline,1,3,0.0,0,3812028,0.44049060715467586,,92.1,66.4,49.2,48.1,67.2,28.3
main048,maintenance_engineer,employee,2019-04-29,57.6,low,anomaly,No action; keep in the baseline,1,1,0.0,0,4789385,0.4479680239790593,,92.1,50.8,49.2,48.1,70.8,33.9
vend069,vendor_technician,vendor,2019-04-17,57.6,low,egress,No action; keep in the baseline,0,4,0.0,0,17066832,0.425048911492686,,43.2,75.0,49.2,48.1,58.2,83.4
supe114,supervisor,employee,2019-04-29,57.6,low,anomaly,No action; keep in the baseline,1,2,0.0,0,0,0.5128249913361214,,92.1,57.6,49.2,48.1,89.1,5.1
cont001,control_room_operator,employee,2019-04-08,57.6,low,anomaly,No action; keep in the baseline,1,2,0.0,0,162637,0.4907686171431783,,92.1,57.6,49.2,48.1,84.8,10.8
cont025,control_room_operator,employee,2019-04-10,57.5,low,anomaly,No action; keep in the baseline,0,7,0.0,0,9863145,0.44032137973272606,,43.2,91.1,49.2,48.1,67.0,60.4
supe104,supervisor,employee,2019-04-28,57.5,low,egress,No action; keep in the baseline,0,7,0.0,0,13522794,0.4213592935091763,,43.2,91.1,49.2,48.1,56.0,74.8
supe108,supervisor,employee,2019-04-10,57.5,low,anomaly,No action; keep in the baseline,0,5,0.0,0,8951323,0.45749132284485006,,43.2,82.0,49.2,48.1,74.6,56.0
cont012,control_room_operator,employee,2019-04-03,57.5,low,anomaly,No action; keep in the baseline,0,5,0.0,0,14159937,0.42719018858343444,,43.2,82.0,49.2,48.1,59.3,76.5
main043,maintenance_engineer,employee,2019-04-27,57.5,low,anomaly,No action; keep in the baseline,0,0,0.0,0,22600519,0.4651118448561831,,43.2,23.9,49.2,48.1,77.0,91.7
mine099,mine_planner,employee,2019-04-10,57.5,low,anomaly,No action; keep in the baseline,1,0,0.0,0,8022545,0.44717727227869575,,92.1,23.9,49.2,48.1,70.4,51.8
it064,it_service_desk,employee,2019-04-18,57.5,low,anomaly,No action; keep in the baseline,0,0,0.0,0,18587832,0.4760603641396111,,43.2,23.9,49.2,48.1,80.9,86.5
mine093,mine_planner,employee,2019-04-08,57.5,low,anomaly,No action; keep in the baseline,0,0,0.0,0,20728820,0.46936309720296443,,43.2,23.9,49.2,48.1,78.8,89.6
supe112,supervisor,employee,2019-04-10,57.4,low,priv_no_mfa,No action; keep in the baseline,0,0,2.0,0,5374682,0.44019447487561786,,43.2,23.9,49.2,98.5,67.0,37.5
supe112,supervisor,employee,2019-04-05,57.4,low,anomaly,No action; keep in the baseline,1,3,0.0,0,0,0.4856785066566466,,92.1,66.4,49.2,48.1,83.4,5.1
cont005,control_room_operator,employee,2019-04-18,57.4,low,egress,No action; keep in the baseline,0,7,0.0,0,13595596,0.42068475283448487,,43.2,91.1,49.2,48.1,55.7,74.9
main039,maintenance_engineer,employee,2019-04-15,57.4,low,egress,No action; keep in the baseline,0,8,0.0,0,13679606,0.4187663488052616,,43.2,94.0,49.2,48.1,54.2,75.1
cont019,control_room_operator,employee,2019-04-23,57.4,low,anomaly,No action; keep in the baseline,0,0,0.0,0,16277934,0.487657481147339,,43.2,23.9,49.2,48.1,84.1,81.8
