event_id,timestamp,username,user_role,employment_type,site,asset_id,src_ip,src_country,auth_method,mfa_used,event_type,result,target_system,privileged_action,session_duration_s,bytes_out,gt_scenario
ACC005122,2019-04-07 18:25:37,cont025,control_room_operator,employee,PLANT-01,AST-0082,10.21.35.38,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,maintenance_portal,False,840,0,
ACC005123,2019-04-07 18:30:07,ot054,ot_network_admin,employee,PLANT-01,AST-0079,10.54.133.148,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,historian,False,0,5323977,
ACC005124,2019-04-07 18:31:39,cont025,control_room_operator,employee,PLANT-01,AST-0082,10.21.35.50,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,2601037,
ACC005125,2019-04-07 18:33:08,cont025,control_room_operator,employee,PLANT-01,AST-0077,10.21.35.38,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,file_share,False,0,473726,
ACC005126,2019-04-07 18:36:42,it061,it_service_desk,employee,CAMP-01,AST-0158,10.54.110.211,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,scada_hmi,False,0,1891199,
ACC005127,2019-04-07 18:36:50,cont025,control_room_operator,employee,PLANT-01,AST-0063,10.21.35.38,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,historian,False,0,2831525,
ACC005128,2019-04-07 18:39:37,cont025,control_room_operator,employee,PLANT-01,AST-0065,10.21.35.38,NAM,vpn_gateway,True,LOGOUT,success,maintenance_portal,False,840,0,
ACC005129,2019-04-07 18:42:15,ot052,ot_network_admin,employee,PORT-WVB,AST-0185,10.24.91.156,NAM,rdp_broker,True,RESOURCE_ACCESS,success,telemetry_broker,False,0,3471610,
ACC005130,2019-04-07 18:45:14,ot054,ot_network_admin,employee,PLANT-01,AST-0079,10.54.133.148,NAM,vpn_gateway,True,LOGOUT,success,plc_engineering_ws,False,5554,0,
ACC005131,2019-04-07 18:45:24,vend071,vendor_technician,vendor,TAILINGS-01,AST-0096,10.50.7.175,NAM,web_portal,True,LOGOUT,success,historian,False,3423,0,
ACC005132,2019-04-07 18:45:53,it061,it_service_desk,employee,CAMP-01,AST-0162,10.54.110.211,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,4064248,
ACC005133,2019-04-07 18:50:05,ot056,ot_network_admin,employee,WORKSHOP-01,AST-0138,10.51.35.47,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,scada_hmi,False,1972,0,
ACC005134,2019-04-07 18:53:24,ot056,ot_network_admin,employee,WORKSHOP-01,AST-0130,10.51.35.87,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,scada_hmi,False,0,2140278,
ACC005135,2019-04-07 19:01:21,ot056,ot_network_admin,employee,WORKSHOP-01,AST-0146,10.51.35.87,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,cctv_nvr,False,0,3063238,
ACC005136,2019-04-07 19:10:19,supe110,supervisor,employee,PIT-A,AST-0008,10.42.106.54,NAM,web_portal,True,LOGIN_SUCCESS,success,scada_hmi,False,149,0,
ACC005137,2019-04-07 19:12:11,supe110,supervisor,employee,PIT-A,AST-0009,10.42.106.54,NAM,web_portal,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,3293803,
ACC005138,2019-04-07 19:12:33,supe110,supervisor,employee,PIT-A,AST-0013,10.42.106.54,NAM,web_portal,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,3524348,
ACC005139,2019-04-07 19:12:48,supe110,supervisor,employee,PIT-A,AST-0023,10.42.106.54,NAM,web_portal,True,LOGOUT,success,cctv_nvr,False,149,0,
ACC005140,2019-04-07 19:12:54,supe110,supervisor,employee,PIT-A,AST-0008,10.42.106.54,NAM,web_portal,True,RESOURCE_ACCESS,success,cctv_nvr,False,0,3319,
ACC005141,2019-04-07 19:12:57,supe110,supervisor,employee,PIT-A,AST-0013,10.42.106.15,NAM,web_portal,True,RESOURCE_ACCESS,success,cctv_nvr,False,0,3194893,
ACC005142,2019-04-07 19:22:57,ot056,ot_network_admin,employee,WORKSHOP-01,AST-0132,10.51.35.54,NAM,vpn_gateway,True,LOGOUT,success,scada_hmi,False,1972,0,
ACC005143,2019-04-07 19:34:39,ot052,ot_network_admin,employee,PORT-WVB,AST-0191,10.24.91.156,NAM,rdp_broker,True,LOGOUT,success,telemetry_broker,False,5542,0,
ACC005144,2019-04-07 19:36:42,it061,it_service_desk,employee,CAMP-01,AST-0160,10.54.110.211,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,cctv_nvr,True,0,1812782,
ACC005145,2019-04-07 19:40:02,it061,it_service_desk,employee,CAMP-01,AST-0161,10.54.110.211,NAM,ot_jump_host,True,LOGOUT,success,scada_hmi,False,4929,0,
ACC005146,2019-04-07 19:45:07,supe105,supervisor,employee,PLANT-01,AST-0070,10.49.182.64,NAM,vpn_gateway,False,LOGIN_FAILURE,failure,scada_hmi,False,0,0,
ACC005147,2019-04-07 20:27:16,cont001,control_room_operator,employee,PLANT-01,AST-0074,10.51.56.77,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,erp,False,899,0,
ACC005148,2019-04-07 20:33:10,cont001,control_room_operator,employee,PLANT-01,AST-0076,10.51.56.77,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,erp,False,0,3167537,
ACC005149,2019-04-07 20:34:36,cont010,control_room_operator,employee,TAILINGS-01,AST-0118,10.46.73.57,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,plc_engineering_ws,False,2081,0,
ACC005150,2019-04-07 20:35:48,cont001,control_room_operator,employee,PLANT-01,AST-0091,10.51.56.77,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,scada_hmi,False,0,72901,
ACC005151,2019-04-07 20:42:10,cont001,control_room_operator,employee,PLANT-01,AST-0076,10.51.56.77,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,erp,False,0,2033785,
ACC005152,2019-04-07 20:42:15,cont001,control_room_operator,employee,PLANT-01,AST-0076,10.51.56.77,NAM,vpn_gateway,True,LOGOUT,success,scada_hmi,False,899,0,
ACC005153,2019-04-07 20:43:12,cont010,control_room_operator,employee,TAILINGS-01,AST-0115,10.46.73.118,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,1707095,
ACC005154,2019-04-07 21:02:45,cont010,control_room_operator,employee,TAILINGS-01,AST-0118,10.46.73.57,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,scada_hmi,False,0,1615310,
ACC005155,2019-04-07 21:05:26,cont014,control_room_operator,employee,TAILINGS-01,AST-0107,10.41.16.70,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,historian,False,4814,0,
ACC005156,2019-04-07 21:06:39,cont010,control_room_operator,employee,TAILINGS-01,AST-0119,10.46.73.57,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,3987832,
ACC005157,2019-04-07 21:08:49,cont010,control_room_operator,employee,TAILINGS-01,AST-0118,10.46.73.57,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,873348,
ACC005158,2019-04-07 21:09:17,cont010,control_room_operator,employee,TAILINGS-01,AST-0108,10.46.73.118,NAM,ssh_bastion,True,LOGOUT,success,scada_hmi,False,2081,0,
ACC005159,2019-04-07 21:37:33,ot051,ot_network_admin,employee,PIT-B,AST-0048,10.33.125.11,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,historian,False,4887,0,
ACC005160,2019-04-07 21:42:03,cont014,control_room_operator,employee,TAILINGS-01,AST-0098,10.41.16.70,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,scada_hmi,False,0,277118,
ACC005161,2019-04-07 21:54:14,cont002,control_room_operator,employee,PIT-A,AST-0017,10.35.131.37,NAM,vpn_gateway,False,LOGIN_SUCCESS,success,erp,False,2344,0,
ACC005162,2019-04-07 21:59:19,cont002,control_room_operator,employee,PIT-A,AST-0017,10.35.131.229,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,scada_hmi,False,0,8090401,
ACC005163,2019-04-07 22:03:25,cont002,control_room_operator,employee,PIT-A,AST-0017,10.35.131.37,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,erp,False,0,882803,
ACC005164,2019-04-07 22:18:37,supe110,supervisor,employee,PIT-A,AST-0023,10.42.106.54,NAM,web_portal,True,LOGIN_SUCCESS,success,telemetry_broker,False,1737,0,
ACC005165,2019-04-07 22:19:40,cont022,control_room_operator,employee,PLANT-01,AST-0069,10.31.44.157,NAM,rdp_broker,True,LOGIN_SUCCESS,success,maintenance_portal,False,996,0,
ACC005166,2019-04-07 22:21:18,ot051,ot_network_admin,employee,PIT-B,AST-0061,10.33.125.11,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,764291,
ACC005167,2019-04-07 22:25:40,cont014,control_room_operator,employee,TAILINGS-01,AST-0098,10.41.16.70,NAM,ssh_bastion,True,LOGOUT,success,scada_hmi,False,4814,0,
ACC005168,2019-04-07 22:33:18,cont002,control_room_operator,employee,PIT-A,AST-0001,10.35.131.229,NAM,vpn_gateway,False,LOGOUT,success,erp,False,2344,0,
ACC005169,2019-04-07 22:36:16,cont022,control_room_operator,employee,PLANT-01,AST-0063,10.31.44.106,NAM,rdp_broker,True,LOGOUT,success,telemetry_broker,False,996,0,
ACC005170,2019-04-07 22:41:06,cont024,control_room_operator,employee,PLANT-01,AST-0073,10.46.248.59,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,historian,False,4853,0,
ACC005171,2019-04-07 22:47:34,supe110,supervisor,employee,PIT-A,AST-0009,10.42.106.54,NAM,web_portal,True,LOGOUT,success,cctv_nvr,False,1737,0,
ACC005172,2019-04-07 22:55:59,cont020,control_room_operator,employee,PLANT-01,AST-0076,10.28.215.202,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,historian,False,1863,0,
ACC005173,2019-04-07 22:59:00,ot051,ot_network_admin,employee,PIT-B,AST-0043,10.33.125.37,NAM,vpn_gateway,True,LOGOUT,success,maintenance_portal,False,4887,0,
ACC005174,2019-04-07 23:00:13,cont020,control_room_operator,employee,PLANT-01,AST-0085,10.28.215.202,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,historian,False,0,1285858,
ACC005175,2019-04-07 23:06:59,vend073,vendor_technician,vendor,PIT-B,AST-0040,10.40.31.26,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,telemetry_broker,False,1482,0,
ACC005176,2019-04-07 23:08:50,supe108,supervisor,employee,PIT-A,AST-0028,10.49.102.87,NAM,rdp_broker,False,LOGIN_SUCCESS,success,fleet_mgmt,False,2407,0,
ACC005177,2019-04-07 23:10:41,supe108,supervisor,employee,PIT-A,AST-0005,10.49.102.235,NAM,rdp_broker,False,RESOURCE_ACCESS,success,fleet_mgmt,False,0,2686430,
ACC005178,2019-04-07 23:14:12,supe108,supervisor,employee,PIT-A,AST-0024,10.49.102.148,NAM,rdp_broker,False,RESOURCE_ACCESS,success,erp,False,0,1956548,
ACC005179,2019-04-07 23:16:04,vend073,vendor_technician,vendor,PIT-B,AST-0054,10.40.31.26,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,scada_hmi,False,0,2985272,
ACC005180,2019-04-07 23:20:27,cont020,control_room_operator,employee,PLANT-01,AST-0085,10.28.215.202,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,3212227,
ACC005181,2019-04-07 23:22:22,supe108,supervisor,employee,PIT-A,AST-0008,10.49.102.235,NAM,rdp_broker,False,RESOURCE_ACCESS,success,maintenance_portal,False,0,418372,
ACC005182,2019-04-07 23:27:02,cont020,control_room_operator,employee,PLANT-01,AST-0085,10.28.215.202,NAM,ot_jump_host,True,LOGOUT,success,fleet_mgmt,False,1863,0,
ACC005183,2019-04-07 23:31:41,vend073,vendor_technician,vendor,PIT-B,AST-0057,10.40.31.26,NAM,vpn_gateway,True,LOGOUT,success,scada_hmi,False,1482,0,
ACC005184,2019-04-07 23:38:03,supe108,supervisor,employee,PIT-A,AST-0024,10.49.102.148,NAM,rdp_broker,False,RESOURCE_ACCESS,success,erp,False,0,2639017,
ACC005185,2019-04-07 23:40:12,cont024,control_room_operator,employee,PLANT-01,AST-0081,10.46.248.59,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,4704324,
ACC005186,2019-04-07 23:48:57,supe108,supervisor,employee,PIT-A,AST-0010,10.49.102.235,NAM,rdp_broker,False,LOGOUT,success,scada_hmi,False,2407,0,
ACC005187,2019-04-07 23:58:33,cont024,control_room_operator,employee,PLANT-01,AST-0068,10.46.248.59,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,1135183,
ACC005188,2019-04-08 00:01:17,main044,maintenance_engineer,employee,PIT-A,AST-0026,10.37.178.211,NAM,web_portal,True,LOGIN_SUCCESS,success,scada_hmi,False,4482,0,
ACC005189,2019-04-08 00:01:59,cont024,control_room_operator,employee,PLANT-01,AST-0083,10.46.248.59,NAM,ssh_bastion,True,LOGOUT,success,erp,False,4853,0,
ACC005190,2019-04-08 00:02:50,cont025,control_room_operator,employee,PLANT-01,AST-0083,10.21.35.50,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,historian,False,3732,0,
ACC005191,2019-04-08 00:06:47,supe111,supervisor,employee,PIT-B,AST-0032,10.30.52.75,NAM,rdp_broker,False,LOGIN_SUCCESS,success,erp,False,1771,0,
ACC005192,2019-04-08 00:07:50,cont025,control_room_operator,employee,PLANT-01,AST-0083,10.21.35.50,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,2504930,
ACC005193,2019-04-08 00:13:00,cont025,control_room_operator,employee,PLANT-01,AST-0083,10.21.35.50,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,scada_hmi,False,0,3738323,
ACC005194,2019-04-08 00:16:42,cont003,control_room_operator,employee,TAILINGS-01,AST-0093,10.58.18.218,NAM,rdp_broker,True,LOGIN_SUCCESS,success,plc_engineering_ws,False,2530,0,
ACC005195,2019-04-08 00:31:57,supe104,supervisor,employee,PIT-A,AST-0023,10.32.221.195,NAM,web_portal,True,LOGIN_FAILURE,failure,telemetry_broker,False,0,0,
ACC005196,2019-04-08 00:32:47,cont025,control_room_operator,employee,PLANT-01,AST-0082,10.21.35.50,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,historian,False,0,1488905,
ACC005197,2019-04-08 00:33:24,supe104,supervisor,employee,PIT-A,AST-0023,10.32.221.230,NAM,web_portal,True,LOGIN_SUCCESS,success,erp,False,0,0,
ACC005198,2019-04-08 00:36:18,supe111,supervisor,employee,PIT-B,AST-0032,10.30.52.31,NAM,rdp_broker,False,LOGOUT,success,erp,False,1771,0,
ACC005199,2019-04-08 00:36:22,cont005,control_room_operator,employee,TAILINGS-01,AST-0119,10.26.35.241,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,plc_engineering_ws,False,5347,0,
ACC005200,2019-04-08 00:38:07,supe110,supervisor,employee,PIT-A,AST-0030,10.42.106.54,NAM,web_portal,True,LOGIN_SUCCESS,success,scada_hmi,False,1343,0,
ACC005201,2019-04-08 00:38:49,cont012,control_room_operator,employee,TAILINGS-01,AST-0096,10.52.41.145,NAM,rdp_broker,False,LOGIN_SUCCESS,success,maintenance_portal,False,2285,0,
ACC005202,2019-04-08 00:39:10,cont008,control_room_operator,employee,TAILINGS-01,AST-0100,10.36.246.125,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,telemetry_broker,False,5054,0,
ACC005203,2019-04-08 00:40:33,cont012,control_room_operator,employee,TAILINGS-01,AST-0110,10.52.41.145,NAM,rdp_broker,False,RESOURCE_ACCESS,success,historian,False,0,2405733,
ACC005204,2019-04-08 00:52:05,cont012,control_room_operator,employee,TAILINGS-01,AST-0096,10.52.41.145,NAM,rdp_broker,False,RESOURCE_ACCESS,success,historian,False,0,245161,
ACC005205,2019-04-08 00:52:48,supe110,supervisor,employee,PIT-A,AST-0009,10.42.106.116,NAM,web_portal,True,RESOURCE_ACCESS,success,cctv_nvr,False,0,4047225,
ACC005206,2019-04-08 00:58:12,mine101,mine_planner,employee,HQ-WHK,AST-0174,10.21.117.214,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,erp,False,2965,0,
ACC005207,2019-04-08 00:58:52,cont003,control_room_operator,employee,TAILINGS-01,AST-0112,10.58.18.218,NAM,rdp_broker,True,LOGOUT,success,cctv_nvr,False,2530,0,
ACC005208,2019-04-08 01:00:30,supe110,supervisor,employee,PIT-A,AST-0030,10.42.106.54,NAM,web_portal,True,LOGOUT,success,cctv_nvr,False,1343,0,
ACC005209,2019-04-08 01:01:17,it061,it_service_desk,employee,CAMP-01,AST-0160,10.54.110.211,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,cctv_nvr,False,1944,0,
ACC005210,2019-04-08 01:02:57,supe114,supervisor,employee,PIT-B,AST-0058,10.20.171.102,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,erp,False,2402,0,
ACC005211,2019-04-08 01:03:39,cont025,control_room_operator,employee,PLANT-01,AST-0065,10.21.35.38,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,3668174,
ACC005212,2019-04-08 01:05:02,cont025,control_room_operator,employee,PLANT-01,AST-0065,10.21.35.38,NAM,vpn_gateway,True,LOGOUT,success,maintenance_portal,False,3732,0,
ACC005213,2019-04-08 01:06:35,cont012,control_room_operator,employee,TAILINGS-01,AST-0120,10.52.41.157,NAM,rdp_broker,False,RESOURCE_ACCESS,success,historian,False,0,3486584,
ACC005214,2019-04-08 01:10:41,main049,maintenance_engineer,employee,PIT-B,AST-0031,10.21.53.77,NAM,rdp_broker,True,LOGIN_FAILURE,failure,historian,False,0,0,
ACC005215,2019-04-08 01:13:14,main049,maintenance_engineer,employee,PIT-B,AST-0047,10.21.53.77,NAM,rdp_broker,True,LOGIN_SUCCESS,success,maintenance_portal,False,0,0,
ACC005216,2019-04-08 01:15:47,it061,it_service_desk,employee,CAMP-01,AST-0160,10.54.110.211,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,cctv_nvr,False,0,4033356,
ACC005217,2019-04-08 01:15:59,main044,maintenance_engineer,employee,PIT-A,AST-0026,10.37.178.211,NAM,web_portal,True,LOGOUT,success,erp,False,4482,0,
ACC005218,2019-04-08 01:16:54,cont012,control_room_operator,employee,TAILINGS-01,AST-0117,10.52.41.145,NAM,rdp_broker,False,LOGOUT,success,historian,False,2285,0,
ACC005219,2019-04-08 01:17:53,cont005,control_room_operator,employee,TAILINGS-01,AST-0118,10.26.35.229,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,historian,False,0,3195917,
ACC005220,2019-04-08 01:18:28,cont008,control_room_operator,employee,TAILINGS-01,AST-0101,10.36.246.125,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,erp,False,0,1415064,
ACC005221,2019-04-08 01:23:35,it061,it_service_desk,employee,CAMP-01,AST-0155,10.54.110.211,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,cctv_nvr,False,0,2779425,
ACC005222,2019-04-08 01:23:35,cont005,control_room_operator,employee,TAILINGS-01,AST-0120,10.26.35.87,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,plc_engineering_ws,False,7827,0,
ACC005223,2019-04-08 01:29:06,cont018,control_room_operator,employee,PIT-A,AST-0022,10.25.39.62,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,erp,False,3518,0,
ACC005224,2019-04-08 01:29:59,supe109,supervisor,employee,TAILINGS-01,AST-0108,10.32.159.88,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,fleet_mgmt,False,1683,0,
ACC005225,2019-04-08 01:31:37,main029,maintenance_engineer,employee,TAILINGS-01,AST-0104,10.42.15.166,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,telemetry_broker,False,2800,0,
ACC005226,2019-04-08 01:32:05,supe109,supervisor,employee,TAILINGS-01,AST-0104,10.32.159.88,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,1591946,
ACC005227,2019-04-08 01:32:47,it061,it_service_desk,employee,CAMP-01,AST-0157,10.54.110.211,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,4270544,
ACC005228,2019-04-08 01:33:41,it061,it_service_desk,employee,CAMP-01,AST-0161,10.54.110.211,NAM,ot_jump_host,True,LOGOUT,success,scada_hmi,False,1944,0,
ACC005229,2019-04-08 01:34:58,supe114,supervisor,employee,PIT-B,AST-0058,10.20.171.152,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,telemetry_broker,False,0,1936558,
ACC005230,2019-04-08 01:37:32,supe109,supervisor,employee,TAILINGS-01,AST-0092,10.32.159.88,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,scada_hmi,False,0,1127670,
ACC005231,2019-04-08 01:39:54,supe106,supervisor,employee,PLANT-01,AST-0088,10.20.229.121,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,maintenance_portal,False,2113,0,
ACC005232,2019-04-08 01:42:59,supe114,supervisor,employee,PIT-B,AST-0046,10.20.171.152,NAM,vpn_gateway,True,LOGOUT,success,telemetry_broker,False,2402,0,
ACC005233,2019-04-08 01:43:11,supe109,supervisor,employee,TAILINGS-01,AST-0117,10.32.159.88,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,1357113,
ACC005234,2019-04-08 01:47:37,mine101,mine_planner,employee,HQ-WHK,AST-0171,10.21.117.214,NAM,ot_jump_host,True,LOGOUT,success,historian,False,2965,0,
ACC005235,2019-04-08 01:48:11,cont004,control_room_operator,employee,TAILINGS-01,AST-0122,10.38.55.61,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,erp,False,3698,0,
ACC005236,2019-04-08 01:48:36,main045,maintenance_engineer,employee,WORKSHOP-01,AST-0145,10.34.55.74,NAM,ssh_bastion,True,LOGIN_FAILURE,failure,fleet_mgmt,False,0,0,
ACC005237,2019-04-08 01:49:56,main045,maintenance_engineer,employee,WORKSHOP-01,AST-0129,10.34.55.74,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,maintenance_portal,False,0,0,
ACC005238,2019-04-08 01:58:02,supe109,supervisor,employee,TAILINGS-01,AST-0104,10.32.159.88,NAM,ot_jump_host,True,LOGOUT,success,fleet_mgmt,False,1683,0,
ACC005239,2019-04-08 02:03:00,cont019,control_room_operator,employee,PIT-A,AST-0009,10.49.227.210,NAM,rdp_broker,False,LOGIN_SUCCESS,success,telemetry_broker,False,2261,0,
ACC005240,2019-04-08 02:03:17,supe106,supervisor,employee,PLANT-01,AST-0077,10.20.229.121,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,3918414,
ACC005241,2019-04-08 02:03:24,cont008,control_room_operator,employee,TAILINGS-01,AST-0107,10.36.246.125,NAM,ot_jump_host,True,LOGOUT,success,telemetry_broker,False,5054,0,
ACC005242,2019-04-08 02:05:09,cont003,control_room_operator,employee,TAILINGS-01,AST-0093,10.58.18.110,NAM,rdp_broker,True,LOGIN_FAILURE,failure,plc_engineering_ws,False,0,0,
ACC005243,2019-04-08 02:05:29,cont005,control_room_operator,employee,TAILINGS-01,AST-0114,10.26.35.229,NAM,vpn_gateway,True,LOGOUT,success,historian,False,5347,0,
ACC005244,2019-04-08 02:06:41,supe106,supervisor,employee,PLANT-01,AST-0069,10.20.229.121,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,157065,
ACC005245,2019-04-08 02:06:49,cont003,control_room_operator,employee,TAILINGS-01,AST-0098,10.58.18.218,NAM,rdp_broker,True,LOGIN_SUCCESS,success,cctv_nvr,False,0,0,
ACC005246,2019-04-08 02:07:51,cont001,control_room_operator,employee,PLANT-01,AST-0065,10.51.56.77,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,erp,False,5039,0,
ACC005247,2019-04-08 02:09:43,supe106,supervisor,employee,PLANT-01,AST-0066,10.20.229.121,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,cctv_nvr,False,0,839434,
ACC005248,2019-04-08 02:14:38,ot057,ot_network_admin,employee,PIT-A,AST-0005,10.35.244.12,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,fleet_mgmt,False,122,0,
ACC005249,2019-04-08 02:15:07,supe106,supervisor,employee,PLANT-01,AST-0074,10.20.229.121,NAM,ot_jump_host,True,LOGOUT,success,cctv_nvr,False,2113,0,
ACC005250,2019-04-08 02:15:24,cont018,control_room_operator,employee,PIT-A,AST-0022,10.25.39.103,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,1516834,
ACC005251,2019-04-08 02:16:40,ot057,ot_network_admin,employee,PIT-A,AST-0017,10.35.244.12,NAM,ssh_bastion,True,LOGOUT,success,historian,False,122,0,
ACC005252,2019-04-08 02:18:17,main029,maintenance_engineer,employee,TAILINGS-01,AST-0114,10.42.15.55,NAM,vpn_gateway,True,LOGOUT,success,telemetry_broker,False,2800,0,
